depa_nombre,muni_nombre,codigo_habilitacion,numero_sede,sede_nombre,nits_nit,clase_persona,naju_codigo,naju_nombre,clpr_codigo,clpr_nombre,nivel,caracter,habilitado,grse_codigo,grse_nombre,serv_codigo,serv_nombre,ambulatorio,hospitalario,unidad_movil,domiciliario,otras_extramural,centro_referencia,institucion_remisora,complejidad_baja,complejidad_media,complejidad_alta,fecha_apertura,numero_sede_principal,nombre,modalidad_intramural,modalidad_extramural,modalidad_unidad_movil,modalidad_domiciliario,modalidad_jornada_salud,modalidad_telemedicina,modalidad_prestador_referencia,modalidad_prestador_referencia_telemedicina_interactiva,modalidad_prestador_referencia_telemedicina_no_interactiva,modalidad_prestador_referencia_tele_experticia,modalidad_prestador_referencia_tele_monitoreo,modalidad_prestador_remisor,modalidad_prestador_remisor_tele_experticia,modalidad_prestador_remisor_tele_monitoreo,complejidades
Buenaventura,BUENAVENTURA,7610911023,1,Medicina Domiciliaria de Colombia S.A.S,900348416,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,309,DOLOR Y CUIDADOS PALIATIVOS,NO,NO,NO,SI,NO,NO,SI,SI,NO,NO,20210531,1,MEDICINA DOMICILIARIA DE COLOMBIA S.A.S,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,SI,SI,NO,ND
Buenaventura,BUENAVENTURA,7610911023,1,Medicina Domiciliaria de Colombia S.A.S,900348416,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,133,HOSPITALIZACIÓN PACIENTE CRÓNICO CON VENTILADOR,.,.,.,.,.,.,.,NO,SI,NO,20210415,1,MEDICINA DOMICILIARIA DE COLOMBIA S.A.S,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,SI,SI,SI,ND
Buenaventura,BUENAVENTURA,7610911023,1,Medicina Domiciliaria de Colombia S.A.S,900348416,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,129,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20170410,1,MEDICINA DOMICILIARIA DE COLOMBIA S.A.S,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,SI,SI,SI,BAJA
Buenaventura,BUENAVENTURA,7610911023,1,Medicina Domiciliaria de Colombia S.A.S,900348416,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20170410,1,MEDICINA DOMICILIARIA DE COLOMBIA S.A.S,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,SI,SI,SI,BAJA
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,333,NUTRICIÓN Y DIETÉTICA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,129,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,133,HOSPITALIZACIÓN PACIENTE CRÓNICO CON VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911033,1,RECUPERAR BUENAVENTURA,805026771,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20180509,1,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,333,NUTRICIÓN Y DIETÉTICA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190321,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,420,VACUNACIÓN,.,.,.,.,.,.,.,SI,NO,NO,20210406,1,CENTRAL CARE SANTA MARTA SAS,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,129,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911044,1,CENTRAL CARE BUENAVENTURA,900798106,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20180625,1,CENTRAL CARE SANTA MARTA SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190118,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190118,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190118,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,20190610,1,NEO SALUD SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190118,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220317,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,309,DOLOR Y CUIDADOS PALIATIVOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20230331,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211227,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190118,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20190118,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911046,1,NEO SALUD SAS,901177664,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,129,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20190118,1,NEO SALUD SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,329,MEDICINA INTERNA,SI,NO,NO,SI,NO,NO,SI,NO,SI,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,SI,SI,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,320,GINECOBSTETRICIA,SI,NO,NO,SI,NO,NO,NO,NO,SI,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,333,NUTRICIÓN Y DIETÉTICA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,342,PEDIATRÍA,SI,NO,NO,SI,NO,NO,SI,NO,SI,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,SI,SI,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911052,2,GESENCRO SEDE ISLA,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191003,2,GESENCRO S.A.S,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,333,NUTRICIÓN Y DIETÉTICA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,129,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Buenaventura,BUENAVENTURA,7610911071,1,FUNDACION ICOMSALUD IPS- SEDE BUENAVENTURA,900324452,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20191217,1,FUNDACION ICOMSALUD IPS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
